packageName,url 
com.jb.gokeyboard.theme.zenthemes_space_reverie,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649230043833', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649230043833']"
com.jmshawnia.mothersdaycardunique,['http://apps.tashlik.org/myapplications/jerrythaddeus/Motherday/bullet.png']
com.thongaral.newguideforKINGDOMHEARTSUnchainedXtipstrickscheatsandmore,"['http://thongaral.top/kh', 'http://thongaral.top/kh', 'https://domaincntrol.com/?orighost=http://thongaral.top/kh', 'http://thongaral.top/favicon.ico', 'http://ww1.thongaral.top/', 'http://ww1.thongaral.top/', 'http://www.google.com/adsense/domains/caf.js', 'http://d1lxhc4jvstzrp.cloudfront.net/themes/osterbach_c53f894a7/style.css', 'http://d1lxhc4jvstzrp.cloudfront.net/scripts/js3caf.js', 'http://ww1.thongaral.top/track.php?domain=thongaral.top&toggle=browserjs&uid=MTY0OTIzMDE4Ni43MDA4OmJhNWFmODdhZWJiODI2MTRlYjAxZjgyNWM2NmM1N2QxOWY1OThkNTU1YWNjOTY0YzI5ZTVmMmRmMTRmZmI2NWQ6NjI0ZDQxNmFhYjE2Nw%3D%3D', 'http://ww1.thongaral.top/ls.php', 'http://d1lxhc4jvstzrp.cloudfront.net/themes/osterbach_c53f894a7/img/Osterbach2-min.png', 'http://ww1.thongaral.top/track.php?domain=thongaral.top&caf=1&toggle=answercheck&answer=yes&uid=MTY0OTIzMDE4Ni43MDA4OmJhNWFmODdhZWJiODI2MTRlYjAxZjgyNWM2NmM1N2QxOWY1OThkNTU1YWNjOTY0YzI5ZTVmMmRmMTRmZmI2NWQ6NjI0ZDQxNmFhYjE2Nw%3D%3D', 'http://ww1.thongaral.top/favicon.ico']"
com.workoutstudio.sixpackabsworkoutforwomen,"['http://www.dailymotion.com/thumbnail/video/x3lph7i', 'http://www.dailymotion.com/thumbnail/video/x30c0ba', 'http://www.dailymotion.com/thumbnail/video/x35hcqf', 'http://www.dailymotion.com/thumbnail/video/x2x2kx3', 'http://www.dailymotion.com/thumbnail/video/x32wlzm', 'http://www.dailymotion.com/thumbnail/video/x3d06l5', 'http://www.dailymotion.com/thumbnail/video/x25coth', 'http://www.dailymotion.com/thumbnail/video/x2uonnn', 'http://www.dailymotion.com/thumbnail/video/x3d0c0l', 'http://www.dailymotion.com/thumbnail/video/x2hk4fk']"
com.maturedating.freeapp,"['http://mature-partner.datingbuddies.net/', 'http://mature-partner.datingbuddies.net/login/']"
com.apper.myagent,"['http://grigoriadis.igenapps.com/my-agent?pga=true#0', 'http://grigoriadis.igenapps.com/my-agent?pga=true#0']"
com.studioalphapro.videoanpha,"['http://google.com', 'http://google.com/', 'http://www.google.com/images/branding/searchlogo/1x/googlelogo_tablet_tier1_hp_color_183x64dp.png', 'http://ssl.gstatic.com/gb/images/m1_122c1d73.png', 'http://www.google.com/images/nav_logo229.png', 'http://www.google.com/xjs/_/js/k=xjs.mhp.en.mCwYUbwQA-0.O/am=AMANAIAEIAE/d=1/ed=1/esmo=1/rs=ACT90oF40N4QYABMSkpfBwa3MuAuWy7Bvg/m=sb_mobh,hjsa,d,csi', 'http://www.google.com/xjs/_/js/k=xjs.mhp.en.mCwYUbwQA-0.O/am=AMANAIAEIAE/d=1/exm=csi,d,hjsa,sb_mobh/esmo=1/ed=1/rs=ACT90oF40N4QYABMSkpfBwa3MuAuWy7Bvg/ee=dtl0hd:lLQWFe;eHDfl:ofjVkb/m=dvl?xjs=s1', 'http://clients1.google.com/generate_204', 'http://www.google.com/favicon.ico']"
com.app.appc77f5970251b,"['http://snappy.appypie.com/media/user_space/c77f5970251b/background/USR_background_1455212940_3653.jpg', 'http://www.jakeshimabukuro.com/home/news/', 'http://snappy.appypie.com/services/angular-soap', 'http://www.jakeshimabukuro.com/home/news/', 'http://snappy.appypie.com/media/user_space/c77f5970251b/background/USR_background_1455212940_3653.jpg', 'http://analytics.appypie.com/piwik.php?action_name=&idsite=94737&rec=1&r=890831&h=9&m=44&s=3&url=file%3A%2F%2F%2Fandroid_asset%2Fwww%2Findex.html%23page8&_id=b59d32e0118be8a8&_idts=1649231043&_idvc=1&_idn=1&_refts=0&_viewts=1649231043&cookie=1&res=412x869&gt_ms=520']"
com.gosa.snsday,"['http://iusan.com/snsday.php', 'http://iusan.com/snsday.php', 'http://webker.net/style.css', 'http://www.iusan.com/snsday01.php', 'http://iusan.com/favicon.ico']"
com.wPinKonveksi,"['http://splash.appsgeyser.com/?widgetid=2695301&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://splash.appsgeyser.com/?widgetid=2695301&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://ads.appsgeyser.com/?widgetid=2695301&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=2695301&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://stat.appsgeyser.com/impression.php?fs=1&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&banner_id=56311&widget_id=2695301&ip=109.43.49.192&country=DE&uniqid=624d450f193c9&net_name_FS=appnext&v=1.36&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649231119', 'http://stat.appsgeyser.com/click_statistics.php?action=version_check_vast_2&wdid=2695301&uniqid=624d450f193c9&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&bannerid=56311&country=DE&ip=109.43.49.192&details=isDefined%3A%20true', 'http://stat.appsgeyser.com/click_statistics.php?action=size_check_splash_20000_5&wdid=2695301&uniqid=624d450f193c9&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&bannerid=56311&country=DE&ip=109.43.49.192&details=isZero%3A%20true&url=Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36', 'http://ads.appsgeyser.com/favicon.ico', 'http://splash.appsgeyser.com/favicon.ico', 'http://stat.appsgeyser.com/click_statistics.php?action=size_check_splash_20000_5&wdid=2695301&uniqid=624d450f193c9&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&bannerid=56311&country=DE&ip=109.43.49.192&details=isZero%3A%20true%3B%20isZero%3A%20false&url=Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36', 'http://stat.appsgeyser.com/click_statistics.php?action=size_check_splash_20000_5&wdid=2695301&uniqid=624d450f193c9&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&bannerid=56311&country=DE&ip=109.43.49.192&details=isZero%3A%20true%3B%20isZero%3A%20false&url=Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36', 'http://stat.appsgeyser.com/click_statistics.php?action=size_check_splash_20000_5&wdid=2695301&uniqid=624d450f193c9&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&bannerid=56311&country=DE&ip=109.43.49.192&details=isZero%3A%20true%3B%20isZero%3A%20false&url=Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36', 'http://stat.appsgeyser.com/click_statistics.php?action=size_check_splash_20000_5&wdid=2695301&uniqid=624d450f193c9&guid=e52d7bfb-622a-44d5-95d1-c1755a6e9da1&v=1.36&bannerid=56311&country=DE&ip=109.43.49.192&details=isZero%3A%20true%3B%20isZero%3A%20false&url=Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36']"
com.bath.and.body.works.simo,"['http://m.bathandbodyworks.com/', 'http://www.bathandbodyworks.com/']"
